n_hor,n_ver,n_tot,eta,S
0,348,348,0.6796875,-1
1,355,356,0.6953125,-0.99438202
6,349,355,0.69335938,-0.96619718
2,346,348,0.6796875,-0.98850575
4,344,348,0.6796875,-0.97701149
12,338,350,0.68359375,-0.93142857
32,328,360,0.703125,-0.82222222
45,295,340,0.6640625,-0.73529412
59,279,338,0.66015625,-0.65088757
59,283,342,0.66796875,-0.65497076
51,299,350,0.68359375,-0.70857143
32,309,341,0.66601562,-0.81231672
16,332,348,0.6796875,-0.90804598
15,341,356,0.6953125,-0.91573034
10,349,359,0.70117188,-0.94428969
18,311,329,0.64257812,-0.89057751
35,302,337,0.65820312,-0.79228487
26,323,349,0.68164062,-0.85100287
3,343,346,0.67578125,-0.98265896
0,358,358,0.69921875,-1
6,334,340,0.6640625,-0.96470588
1,349,350,0.68359375,-0.99428571
9,343,352,0.6875,-0.94886364
5,347,352,0.6875,-0.97159091
7,342,349,0.68164062,-0.95988539
1,350,351,0.68554688,-0.99430199
0,357,357,0.69726562,-1
1,352,353,0.68945312,-0.99433428
4,341,345,0.67382812,-0.97681159
3,350,353,0.68945312,-0.98300283
23,319,342,0.66796875,-0.86549708
18,324,342,0.66796875,-0.89473684
10,344,354,0.69140625,-0.94350282
12,336,348,0.6796875,-0.93103448
8,342,350,0.68359375,-0.95428571
10,352,362,0.70703125,-0.94475138
15,336,351,0.68554688,-0.91452991
32,318,350,0.68359375,-0.81714286
15,327,342,0.66796875,-0.9122807
6,339,345,0.67382812,-0.96521739
5,343,348,0.6796875,-0.97126437
2,339,341,0.66601562,-0.98826979
12,335,347,0.67773438,-0.93083573
14,330,344,0.671875,-0.91860465
6,330,336,0.65625,-0.96428571
13,335,348,0.6796875,-0.92528736
15,329,344,0.671875,-0.9127907
10,337,347,0.67773438,-0.94236311
2,352,354,0.69140625,-0.98870056
0,354,354,0.69140625,-1
10,354,364,0.7109375,-0.94505495
10,338,348,0.6796875,-0.94252874
10,338,348,0.6796875,-0.94252874
7,337,344,0.671875,-0.95930233
4,344,348,0.6796875,-0.97701149
7,333,340,0.6640625,-0.95882353
0,347,347,0.67773438,-1
5,343,348,0.6796875,-0.97126437
20,338,358,0.69921875,-0.88826816
43,306,349,0.68164062,-0.75358166
28,322,350,0.68359375,-0.84
41,304,345,0.67382812,-0.76231884
39,309,348,0.6796875,-0.77586207
30,320,350,0.68359375,-0.82857143
69,258,327,0.63867188,-0.57798165
76,272,348,0.6796875,-0.56321839
85,265,350,0.68359375,-0.51428571
87,258,345,0.67382812,-0.49565217
88,254,342,0.66796875,-0.48538012
95,241,336,0.65625,-0.43452381
101,237,338,0.66015625,-0.40236686
124,223,347,0.67773438,-0.28530259
124,218,342,0.66796875,-0.2748538
108,231,339,0.66210938,-0.36283186
104,233,337,0.65820312,-0.38278932
107,234,341,0.66601562,-0.37243402
104,243,347,0.67773438,-0.40057637
115,221,336,0.65625,-0.31547619
91,255,346,0.67578125,-0.47398844
103,223,326,0.63671875,-0.36809816
128,211,339,0.66210938,-0.24483776
149,197,346,0.67578125,-0.13872832
143,203,346,0.67578125,-0.1734104
134,208,342,0.66796875,-0.21637427
126,213,339,0.66210938,-0.25663717
144,201,345,0.67382812,-0.16521739
108,216,324,0.6328125,-0.33333333
83,260,343,0.66992188,-0.51603499
40,303,343,0.66992188,-0.76676385
26,314,340,0.6640625,-0.84705882
26,324,350,0.68359375,-0.85142857
1,344,345,0.67382812,-0.9942029
0,350,350,0.68359375,-1
0,346,346,0.67578125,-1
3,344,347,0.67773438,-0.98270893
10,326,336,0.65625,-0.94047619
2,341,343,0.66992188,-0.98833819
21,322,343,0.66992188,-0.87755102
3,350,353,0.68945312,-0.98300283
10,348,358,0.69921875,-0.94413408
6,347,353,0.68945312,-0.96600567
31,318,349,0.68164062,-0.82234957
11,323,334,0.65234375,-0.93413174
8,345,353,0.68945312,-0.95467422
14,323,337,0.65820312,-0.91691395
10,339,349,0.68164062,-0.94269341
16,337,353,0.68945312,-0.90934844
17,315,332,0.6484375,-0.89759036
1,356,357,0.69726562,-0.99439776
4,349,353,0.68945312,-0.97733711
6,330,336,0.65625,-0.96428571
20,336,356,0.6953125,-0.88764045
14,333,347,0.67773438,-0.91930836
6,339,345,0.67382812,-0.96521739
0,341,341,0.66601562,-1
5,343,348,0.6796875,-0.97126437
10,335,345,0.67382812,-0.94202899
12,340,352,0.6875,-0.93181818
1,343,344,0.671875,-0.99418605
0,361,361,0.70507812,-1
14,324,338,0.66015625,-0.91715976
24,330,354,0.69140625,-0.86440678
38,316,354,0.69140625,-0.78531073
11,343,354,0.69140625,-0.93785311
13,342,355,0.69335938,-0.92676056
5,343,348,0.6796875,-0.97126437
0,352,352,0.6875,-1
0,343,343,0.66992188,-1
9,344,353,0.68945312,-0.9490085
11,346,357,0.69726562,-0.93837535
19,334,353,0.68945312,-0.89235127
0,343,343,0.66992188,-1
11,335,346,0.67578125,-0.93641618
14,323,337,0.65820312,-0.91691395
18,324,342,0.66796875,-0.89473684
5,334,339,0.66210938,-0.97050147
5,345,350,0.68359375,-0.97142857
9,343,352,0.6875,-0.94886364
11,345,356,0.6953125,-0.93820225
21,321,342,0.66796875,-0.87719298
22,313,335,0.65429688,-0.86865672
19,322,341,0.66601562,-0.88856305
6,341,347,0.67773438,-0.96541787
5,340,345,0.67382812,-0.97101449
18,330,348,0.6796875,-0.89655172
0,350,350,0.68359375,-1
7,343,350,0.68359375,-0.96
3,346,349,0.68164062,-0.98280802
9,347,356,0.6953125,-0.9494382
19,328,347,0.67773438,-0.89048991
34,306,340,0.6640625,-0.8
15,329,344,0.671875,-0.9127907
11,335,346,0.67578125,-0.93641618
8,348,356,0.6953125,-0.95505618
4,335,339,0.66210938,-0.97640118
8,336,344,0.671875,-0.95348837
13,326,339,0.66210938,-0.92330383
11,333,344,0.671875,-0.93604651
0,351,351,0.68554688,-1
2,340,342,0.66796875,-0.98830409
5,350,355,0.69335938,-0.97183099
11,338,349,0.68164062,-0.93696275
4,351,355,0.69335938,-0.97746479
1,346,347,0.67773438,-0.99423631
3,346,349,0.68164062,-0.98280802
0,362,362,0.70703125,-1
0,346,346,0.67578125,-1
2,346,348,0.6796875,-0.98850575
1,326,327,0.63867188,-0.99388379
8,351,359,0.70117188,-0.95543175
14,347,361,0.70507812,-0.92243767
0,352,352,0.6875,-1
0,357,357,0.69726562,-1
0,345,345,0.67382812,-1
14,327,341,0.66601562,-0.91788856
2,339,341,0.66601562,-0.98826979
5,344,349,0.68164062,-0.9713467
5,346,351,0.68554688,-0.97150997
11,338,349,0.68164062,-0.93696275
6,339,345,0.67382812,-0.96521739
1,346,347,0.67773438,-0.99423631
7,347,354,0.69140625,-0.96045198
19,323,342,0.66796875,-0.88888889
17,329,346,0.67578125,-0.9017341
27,320,347,0.67773438,-0.8443804
6,350,356,0.6953125,-0.96629213
8,348,356,0.6953125,-0.95505618
2,348,350,0.68359375,-0.98857143
18,324,342,0.66796875,-0.89473684
26,335,361,0.70507812,-0.85595568
26,315,341,0.66601562,-0.84750733
23,332,355,0.69335938,-0.87042254
22,332,354,0.69140625,-0.87570621
7,339,346,0.67578125,-0.95953757
1,346,347,0.67773438,-0.99423631
10,333,343,0.66992188,-0.94169096
9,343,352,0.6875,-0.94886364
9,346,355,0.69335938,-0.94929577
10,347,357,0.69726562,-0.94397759
3,357,360,0.703125,-0.98333333
4,342,346,0.67578125,-0.97687861
4,358,362,0.70703125,-0.97790055
3,357,360,0.703125,-0.98333333
6,340,346,0.67578125,-0.96531792
3,337,340,0.6640625,-0.98235294
4,354,358,0.69921875,-0.97765363
10,337,347,0.67773438,-0.94236311
8,340,348,0.6796875,-0.95402299
6,341,347,0.67773438,-0.96541787
1,346,347,0.67773438,-0.99423631
5,344,349,0.68164062,-0.9713467
28,318,346,0.67578125,-0.83815029
7,343,350,0.68359375,-0.96
2,346,348,0.6796875,-0.98850575
2,354,356,0.6953125,-0.98876404
6,347,353,0.68945312,-0.96600567
12,336,348,0.6796875,-0.93103448
18,333,351,0.68554688,-0.8974359
6,337,343,0.66992188,-0.96501458
2,350,352,0.6875,-0.98863636
7,338,345,0.67382812,-0.95942029
3,351,354,0.69140625,-0.98305085
4,348,352,0.6875,-0.97727273
0,353,353,0.68945312,-1
2,348,350,0.68359375,-0.98857143
4,341,345,0.67382812,-0.97681159
5,339,344,0.671875,-0.97093023
9,326,335,0.65429688,-0.94626866
8,345,353,0.68945312,-0.95467422
17,333,350,0.68359375,-0.90285714
13,317,330,0.64453125,-0.92121212
12,333,345,0.67382812,-0.93043478
11,338,349,0.68164062,-0.93696275
14,330,344,0.671875,-0.91860465
7,332,339,0.66210938,-0.95870206
3,349,352,0.6875,-0.98295455
1,353,354,0.69140625,-0.99435028
13,323,336,0.65625,-0.92261905
1,341,342,0.66796875,-0.99415205
0,352,352,0.6875,-1
13,336,349,0.68164062,-0.92550143
25,321,346,0.67578125,-0.85549133
8,344,352,0.6875,-0.95454545
2,347,349,0.68164062,-0.98853868
8,335,343,0.66992188,-0.95335277
16,332,348,0.6796875,-0.90804598
22,332,354,0.69140625,-0.87570621
10,334,344,0.671875,-0.94186047
1,349,350,0.68359375,-0.99428571
0,348,348,0.6796875,-1
20,333,353,0.68945312,-0.88668555
11,338,349,0.68164062,-0.93696275
26,311,337,0.65820312,-0.84569733
33,314,347,0.67773438,-0.80979827
15,337,352,0.6875,-0.91477273
27,318,345,0.67382812,-0.84347826
33,332,365,0.71289062,-0.81917808
16,333,349,0.68164062,-0.90830946
26,318,344,0.671875,-0.84883721
19,309,328,0.640625,-0.88414634
12,327,339,0.66210938,-0.92920354
4,342,346,0.67578125,-0.97687861
9,330,339,0.66210938,-0.94690265
6,328,334,0.65234375,-0.96407186
2,340,342,0.66796875,-0.98830409
1,348,349,0.68164062,-0.99426934
0,357,357,0.69726562,-1
1,351,352,0.6875,-0.99431818
6,351,357,0.69726562,-0.96638655
8,351,359,0.70117188,-0.95543175
4,346,350,0.68359375,-0.97714286
4,342,346,0.67578125,-0.97687861
9,335,344,0.671875,-0.94767442
2,352,354,0.69140625,-0.98870056
10,337,347,0.67773438,-0.94236311
30,314,344,0.671875,-0.8255814
35,313,348,0.6796875,-0.79885057
41,310,351,0.68554688,-0.76638177
34,317,351,0.68554688,-0.80626781
37,298,335,0.65429688,-0.77910448
62,270,332,0.6484375,-0.62650602
78,248,326,0.63671875,-0.52147239
106,234,340,0.6640625,-0.37647059
134,212,346,0.67578125,-0.22543353
126,228,354,0.69140625,-0.28813559
129,217,346,0.67578125,-0.25433526
139,207,346,0.67578125,-0.19653179
210,133,343,0.66992188,0.2244898
224,116,340,0.6640625,0.31764706
226,122,348,0.6796875,0.29885057
243,109,352,0.6875,0.38068182
265,80,345,0.67382812,0.53623188
251,94,345,0.67382812,0.45507246
296,43,339,0.66210938,0.74631268
306,41,347,0.67773438,0.76368876
330,23,353,0.68945312,0.86968839
325,22,347,0.67773438,0.87319885
323,21,344,0.671875,0.87790698
316,28,344,0.671875,0.8372093
316,17,333,0.65039062,0.8978979
349,8,357,0.69726562,0.95518207
330,17,347,0.67773438,0.90201729
340,5,345,0.67382812,0.97101449
346,3,349,0.68164062,0.98280802
342,6,348,0.6796875,0.96551724
323,32,355,0.69335938,0.81971831
320,18,338,0.66015625,0.89349112
342,14,356,0.6953125,0.92134831
330,10,340,0.6640625,0.94117647
308,23,331,0.64648438,0.86102719
318,19,337,0.65820312,0.88724036
335,7,342,0.66796875,0.95906433
341,13,354,0.69140625,0.92655367
334,15,349,0.68164062,0.91404011
338,14,352,0.6875,0.92045455
336,11,347,0.67773438,0.93659942
336,8,344,0.671875,0.95348837
345,12,357,0.69726562,0.93277311
326,12,338,0.66015625,0.92899408
352,5,357,0.69726562,0.9719888
366,1,367,0.71679688,0.99455041
342,4,346,0.67578125,0.97687861
337,3,340,0.6640625,0.98235294
318,20,338,0.66015625,0.8816568
350,1,351,0.68554688,0.99430199
314,30,344,0.671875,0.8255814
318,37,355,0.69335938,0.7915493
299,41,340,0.6640625,0.75882353
314,36,350,0.68359375,0.79428571
330,19,349,0.68164062,0.89111748
338,8,346,0.67578125,0.95375723
362,2,364,0.7109375,0.98901099
332,17,349,0.68164062,0.9025788
333,19,352,0.6875,0.89204545
341,6,347,0.67773438,0.96541787
344,10,354,0.69140625,0.94350282
327,23,350,0.68359375,0.86857143
303,31,334,0.65234375,0.81437126
293,46,339,0.66210938,0.72861357
316,33,349,0.68164062,0.81088825
315,44,359,0.70117188,0.75487465
320,31,351,0.68554688,0.82336182
297,39,336,0.65625,0.76785714
335,20,355,0.69335938,0.88732394
322,24,346,0.67578125,0.86127168
334,14,348,0.6796875,0.91954023
347,5,352,0.6875,0.97159091
334,9,343,0.66992188,0.94752187
359,6,365,0.71289062,0.96712329
346,7,353,0.68945312,0.96033994
347,2,349,0.68164062,0.98853868
348,10,358,0.69921875,0.94413408
337,5,342,0.66796875,0.97076023
347,1,348,0.6796875,0.99425287
350,1,351,0.68554688,0.99430199
336,9,345,0.67382812,0.94782609
345,9,354,0.69140625,0.94915254
342,11,353,0.68945312,0.93767705
333,11,344,0.671875,0.93604651
334,2,336,0.65625,0.98809524
333,15,348,0.6796875,0.9137931
352,6,358,0.69921875,0.96648045
336,5,341,0.66601562,0.97067449
336,5,341,0.66601562,0.97067449
356,5,361,0.70507812,0.97229917
326,17,343,0.66992188,0.90087464
351,0,351,0.68554688,1
341,4,345,0.67382812,0.97681159
347,9,356,0.6953125,0.9494382
337,15,352,0.6875,0.91477273
318,21,339,0.66210938,0.87610619
331,25,356,0.6953125,0.85955056
324,12,336,0.65625,0.92857143
337,16,353,0.68945312,0.90934844
312,38,350,0.68359375,0.78285714
330,18,348,0.6796875,0.89655172
342,8,350,0.68359375,0.95428571
343,6,349,0.68164062,0.96561605
325,10,335,0.65429688,0.94029851
353,0,353,0.68945312,1
346,10,356,0.6953125,0.94382022
333,9,342,0.66796875,0.94736842
327,16,343,0.66992188,0.90670554
335,9,344,0.671875,0.94767442
333,12,345,0.67382812,0.93043478
331,5,336,0.65625,0.9702381
350,4,354,0.69140625,0.97740113
341,7,348,0.6796875,0.95977011
338,3,341,0.66601562,0.98240469
344,7,351,0.68554688,0.96011396
345,10,355,0.69335938,0.94366197
333,4,337,0.65820312,0.97626113
333,14,347,0.67773438,0.91930836
343,9,352,0.6875,0.94886364
334,12,346,0.67578125,0.93063584
343,6,349,0.68164062,0.96561605
317,27,344,0.671875,0.84302326
302,38,340,0.6640625,0.77647059
323,25,348,0.6796875,0.85632184
340,9,349,0.68164062,0.94842407
323,17,340,0.6640625,0.9
329,16,345,0.67382812,0.90724638
318,28,346,0.67578125,0.83815029
330,20,350,0.68359375,0.88571429
320,17,337,0.65820312,0.89910979
344,2,346,0.67578125,0.98843931
353,1,354,0.69140625,0.99435028
351,1,352,0.6875,0.99431818
343,10,353,0.68945312,0.94334278
339,11,350,0.68359375,0.93714286
346,8,354,0.69140625,0.95480226
342,14,356,0.6953125,0.92134831
337,7,344,0.671875,0.95930233
347,6,353,0.68945312,0.96600567
329,13,342,0.66796875,0.92397661
345,4,349,0.68164062,0.97707736
348,0,348,0.6796875,1
359,0,359,0.70117188,1
340,16,356,0.6953125,0.91011236
335,17,352,0.6875,0.90340909
334,7,341,0.66601562,0.95894428
352,2,354,0.69140625,0.98870056
347,6,353,0.68945312,0.96600567
335,13,348,0.6796875,0.92528736
337,9,346,0.67578125,0.94797688
347,5,352,0.6875,0.97159091
346,7,353,0.68945312,0.96033994
348,2,350,0.68359375,0.98857143
367,0,367,0.71679688,1
352,4,356,0.6953125,0.97752809
346,2,348,0.6796875,0.98850575
351,6,357,0.69726562,0.96638655
355,0,355,0.69335938,1
345,6,351,0.68554688,0.96581197
340,8,348,0.6796875,0.95402299
340,3,343,0.66992188,0.98250729
362,0,362,0.70703125,1
345,1,346,0.67578125,0.99421965
355,1,356,0.6953125,0.99438202
335,3,338,0.66015625,0.98224852
327,4,331,0.64648438,0.97583082
345,4,349,0.68164062,0.97707736
353,7,360,0.703125,0.96111111
336,12,348,0.6796875,0.93103448
338,13,351,0.68554688,0.92592593
345,4,349,0.68164062,0.97707736
352,0,352,0.6875,1
356,0,356,0.6953125,1
336,11,347,0.67773438,0.93659942
356,0,356,0.6953125,1
340,11,351,0.68554688,0.93732194
362,0,362,0.70703125,1
338,8,346,0.67578125,0.95375723
342,0,342,0.66796875,1
357,0,357,0.69726562,1
351,0,351,0.68554688,1
351,1,352,0.6875,0.99431818
331,5,336,0.65625,0.9702381
342,3,345,0.67382812,0.9826087
327,11,338,0.66015625,0.93491124
341,15,356,0.6953125,0.91573034
342,8,350,0.68359375,0.95428571
349,6,355,0.69335938,0.96619718
327,13,340,0.6640625,0.92352941
350,1,351,0.68554688,0.99430199
325,17,342,0.66796875,0.9005848
335,8,343,0.66992188,0.95335277
334,12,346,0.67578125,0.93063584
327,18,345,0.67382812,0.89565217
329,18,347,0.67773438,0.8962536
331,11,342,0.66796875,0.93567251
346,7,353,0.68945312,0.96033994
363,1,364,0.7109375,0.99450549
328,17,345,0.67382812,0.90144928
338,14,352,0.6875,0.92045455
342,8,350,0.68359375,0.95428571
341,6,347,0.67773438,0.96541787
338,6,344,0.671875,0.96511628
332,12,344,0.671875,0.93023256
315,27,342,0.66796875,0.84210526
327,29,356,0.6953125,0.83707865
309,30,339,0.66210938,0.82300885
306,35,341,0.66601562,0.79472141
288,52,340,0.6640625,0.69411765
258,80,338,0.66015625,0.52662722
244,89,333,0.65039062,0.46546547
208,130,338,0.66015625,0.23076923
219,125,344,0.671875,0.27325581
239,113,352,0.6875,0.35795455
205,133,338,0.66015625,0.21301775
207,132,339,0.66210938,0.22123894
198,134,332,0.6484375,0.19277108
202,138,340,0.6640625,0.18823529
199,147,346,0.67578125,0.15028902
186,160,346,0.67578125,0.075144509
152,192,344,0.671875,-0.11627907
165,174,339,0.66210938,-0.026548673
177,160,337,0.65820312,0.050445104
211,140,351,0.68554688,0.2022792
223,110,333,0.65039062,0.33933934
251,92,343,0.66992188,0.46355685
282,64,346,0.67578125,0.6300578
299,41,340,0.6640625,0.75882353
319,19,338,0.66015625,0.88757396
317,17,334,0.65234375,0.89820359
350,3,353,0.68945312,0.98300283
352,3,355,0.69335938,0.98309859
349,1,350,0.68359375,0.99428571
340,17,357,0.69726562,0.9047619
343,12,355,0.69335938,0.93239437
332,14,346,0.67578125,0.91907514
343,10,353,0.68945312,0.94334278
351,1,352,0.6875,0.99431818
352,5,357,0.69726562,0.9719888
345,5,350,0.68359375,0.97142857
345,0,345,0.67382812,1
338,8,346,0.67578125,0.95375723
343,10,353,0.68945312,0.94334278
346,5,351,0.68554688,0.97150997
348,0,348,0.6796875,1
343,5,348,0.6796875,0.97126437
349,3,352,0.6875,0.98295455
356,4,360,0.703125,0.97777778
345,1,346,0.67578125,0.99421965
334,11,345,0.67382812,0.93623188
329,21,350,0.68359375,0.88
342,11,353,0.68945312,0.93767705
349,7,356,0.6953125,0.96067416
343,1,344,0.671875,0.99418605
359,0,359,0.70117188,1
341,11,352,0.6875,0.9375
321,35,356,0.6953125,0.80337079
333,22,355,0.69335938,0.87605634
340,8,348,0.6796875,0.95402299
337,6,343,0.66992188,0.96501458
308,37,345,0.67382812,0.78550725
328,18,346,0.67578125,0.89595376
325,25,350,0.68359375,0.85714286
349,4,353,0.68945312,0.97733711
335,15,350,0.68359375,0.91428571
325,31,356,0.6953125,0.8258427
349,1,350,0.68359375,0.99428571
353,2,355,0.69335938,0.98873239
336,9,345,0.67382812,0.94782609
356,0,356,0.6953125,1
346,4,350,0.68359375,0.97714286
335,12,347,0.67773438,0.93083573
342,7,349,0.68164062,0.95988539
345,6,351,0.68554688,0.96581197
359,1,360,0.703125,0.99444444
329,23,352,0.6875,0.86931818
330,26,356,0.6953125,0.85393258
322,26,348,0.6796875,0.85057471
342,11,353,0.68945312,0.93767705
338,5,343,0.66992188,0.97084548
343,12,355,0.69335938,0.93239437
361,7,368,0.71875,0.96195652
341,5,346,0.67578125,0.97109827
328,7,335,0.65429688,0.95820896
346,12,358,0.69921875,0.93296089
359,0,359,0.70117188,1
328,14,342,0.66796875,0.91812865
347,5,352,0.6875,0.97159091
345,0,345,0.67382812,1
343,6,349,0.68164062,0.96561605
330,22,352,0.6875,0.875
327,19,346,0.67578125,0.89017341
342,18,360,0.703125,0.9
348,3,351,0.68554688,0.98290598
349,5,354,0.69140625,0.97175141
353,0,353,0.68945312,1
348,2,350,0.68359375,0.98857143
337,7,344,0.671875,0.95930233
341,8,349,0.68164062,0.95415473
310,31,341,0.66601562,0.81818182
350,3,353,0.68945312,0.98300283
325,9,334,0.65234375,0.94610778
337,15,352,0.6875,0.91477273
342,2,344,0.671875,0.98837209
350,2,352,0.6875,0.98863636
351,1,352,0.6875,0.99431818
352,0,352,0.6875,1
344,6,350,0.68359375,0.96571429
348,2,350,0.68359375,0.98857143
346,9,355,0.69335938,0.94929577
321,22,343,0.66992188,0.87172012
307,31,338,0.66015625,0.81656805
302,33,335,0.65429688,0.80298507
338,13,351,0.68554688,0.92592593
333,17,350,0.68359375,0.90285714
346,1,347,0.67773438,0.99423631
338,14,352,0.6875,0.92045455
353,8,361,0.70507812,0.95567867
356,3,359,0.70117188,0.98328691
337,10,347,0.67773438,0.94236311
331,9,340,0.6640625,0.94705882
333,11,344,0.671875,0.93604651
320,9,329,0.64257812,0.94528875
326,11,337,0.65820312,0.9347181
333,22,355,0.69335938,0.87605634
347,9,356,0.6953125,0.9494382
349,5,354,0.69140625,0.97175141
356,4,360,0.703125,0.97777778
337,9,346,0.67578125,0.94797688
342,13,355,0.69335938,0.92676056
335,2,337,0.65820312,0.98813056
333,18,351,0.68554688,0.8974359
341,11,352,0.6875,0.9375
343,5,348,0.6796875,0.97126437
342,6,348,0.6796875,0.96551724
336,8,344,0.671875,0.95348837
332,17,349,0.68164062,0.9025788
345,6,351,0.68554688,0.96581197
339,12,351,0.68554688,0.93162393
333,17,350,0.68359375,0.90285714
341,10,351,0.68554688,0.94301994
338,10,348,0.6796875,0.94252874
350,7,357,0.69726562,0.96078431
337,10,347,0.67773438,0.94236311
328,25,353,0.68945312,0.85835694
328,22,350,0.68359375,0.87428571
326,30,356,0.6953125,0.83146067
320,26,346,0.67578125,0.84971098
290,58,348,0.6796875,0.66666667
272,61,333,0.65039062,0.63363363
290,48,338,0.66015625,0.71597633
311,38,349,0.68164062,0.78223496
306,33,339,0.66210938,0.80530973
343,2,345,0.67382812,0.9884058
310,23,333,0.65039062,0.86186186
315,28,343,0.66992188,0.83673469
350,17,367,0.71679688,0.90735695
333,17,350,0.68359375,0.90285714
335,16,351,0.68554688,0.90883191
322,11,333,0.65039062,0.93393393
316,18,334,0.65234375,0.89221557
343,14,357,0.69726562,0.92156863
344,14,358,0.69921875,0.92178771
318,26,344,0.671875,0.84883721
346,1,347,0.67773438,0.99423631
348,1,349,0.68164062,0.99426934
340,4,344,0.671875,0.97674419
357,0,357,0.69726562,1
336,2,338,0.66015625,0.98816568
352,0,352,0.6875,1
339,1,340,0.6640625,0.99411765
337,10,347,0.67773438,0.94236311
347,0,347,0.67773438,1
362,0,362,0.70703125,1
354,1,355,0.69335938,0.9943662
333,15,348,0.6796875,0.9137931
318,22,340,0.6640625,0.87058824
327,19,346,0.67578125,0.89017341
345,15,360,0.703125,0.91666667
288,49,337,0.65820312,0.70919881
278,60,338,0.66015625,0.64497041
281,71,352,0.6875,0.59659091
297,59,356,0.6953125,0.66853933
308,38,346,0.67578125,0.78034682
327,22,349,0.68164062,0.8739255
309,33,342,0.66796875,0.80701754
309,37,346,0.67578125,0.78612717
312,33,345,0.67382812,0.80869565
314,33,347,0.67773438,0.80979827
308,32,340,0.6640625,0.81176471
312,30,342,0.66796875,0.8245614
319,19,338,0.66015625,0.88757396
337,12,349,0.68164062,0.93123209
357,2,359,0.70117188,0.98885794
346,3,349,0.68164062,0.98280802
338,9,347,0.67773438,0.9481268
334,18,352,0.6875,0.89772727
355,1,356,0.6953125,0.99438202
339,8,347,0.67773438,0.95389049
344,10,354,0.69140625,0.94350282
319,24,343,0.66992188,0.86005831
340,11,351,0.68554688,0.93732194
337,11,348,0.6796875,0.93678161
342,9,351,0.68554688,0.94871795
338,8,346,0.67578125,0.95375723
353,1,354,0.69140625,0.99435028
344,3,347,0.67773438,0.98270893
345,0,345,0.67382812,1
330,18,348,0.6796875,0.89655172
356,7,363,0.70898438,0.96143251
338,1,339,0.66210938,0.99410029
356,3,359,0.70117188,0.98328691
347,4,351,0.68554688,0.97720798
349,6,355,0.69335938,0.96619718
329,11,340,0.6640625,0.93529412
318,30,348,0.6796875,0.82758621
345,5,350,0.68359375,0.97142857
355,7,362,0.70703125,0.96132597
322,22,344,0.671875,0.87209302
339,5,344,0.671875,0.97093023
338,8,346,0.67578125,0.95375723
341,8,349,0.68164062,0.95415473
322,20,342,0.66796875,0.88304094
299,44,343,0.66992188,0.74344023
325,26,351,0.68554688,0.85185185
335,10,345,0.67382812,0.94202899
322,29,351,0.68554688,0.83475783
304,32,336,0.65625,0.80952381
347,7,354,0.69140625,0.96045198
334,9,343,0.66992188,0.94752187
340,2,342,0.66796875,0.98830409
354,1,355,0.69335938,0.9943662
357,1,358,0.69921875,0.99441341
353,0,353,0.68945312,1
319,28,347,0.67773438,0.83861671
344,11,355,0.69335938,0.93802817
337,7,344,0.671875,0.95930233
338,6,344,0.671875,0.96511628
355,0,355,0.69335938,1
341,0,341,0.66601562,1
353,1,354,0.69140625,0.99435028
337,9,346,0.67578125,0.94797688
363,0,363,0.70898438,1
347,1,348,0.6796875,0.99425287
350,8,358,0.69921875,0.95530726
339,5,344,0.671875,0.97093023
335,4,339,0.66210938,0.97640118
353,0,353,0.68945312,1
349,2,351,0.68554688,0.98860399
329,7,336,0.65625,0.95833333
350,0,350,0.68359375,1
328,14,342,0.66796875,0.91812865
336,18,354,0.69140625,0.89830508
341,10,351,0.68554688,0.94301994
346,1,347,0.67773438,0.99423631
347,6,353,0.68945312,0.96600567
355,1,356,0.6953125,0.99438202
356,0,356,0.6953125,1
342,23,365,0.71289062,0.8739726
332,20,352,0.6875,0.88636364
326,22,348,0.6796875,0.87356322
354,3,357,0.69726562,0.98319328
332,14,346,0.67578125,0.91907514
354,2,356,0.6953125,0.98876404
343,7,350,0.68359375,0.96
350,4,354,0.69140625,0.97740113
341,1,342,0.66796875,0.99415205
348,0,348,0.6796875,1
355,0,355,0.69335938,1
343,18,361,0.70507812,0.90027701
338,16,354,0.69140625,0.90960452
326,12,338,0.66015625,0.92899408
339,8,347,0.67773438,0.95389049
348,0,348,0.6796875,1
363,0,363,0.70898438,1
343,24,367,0.71679688,0.86920981
297,47,344,0.671875,0.72674419
321,28,349,0.68164062,0.83954155
322,19,341,0.66601562,0.88856305
332,11,343,0.66992188,0.93586006
357,0,357,0.69726562,1
343,8,351,0.68554688,0.95441595
328,10,338,0.66015625,0.9408284
343,8,351,0.68554688,0.95441595
341,0,341,0.66601562,1
343,16,359,0.70117188,0.91086351
350,0,350,0.68359375,1
340,0,340,0.6640625,1
349,0,349,0.68164062,1
343,6,349,0.68164062,0.96561605
346,10,356,0.6953125,0.94382022
324,22,346,0.67578125,0.87283237
294,39,333,0.65039062,0.76576577
288,51,339,0.66210938,0.69911504
311,43,354,0.69140625,0.75706215
322,29,351,0.68554688,0.83475783
333,11,344,0.671875,0.93604651
340,8,348,0.6796875,0.95402299
336,6,342,0.66796875,0.96491228
333,10,343,0.66992188,0.94169096
351,0,351,0.68554688,1
340,4,344,0.671875,0.97674419
356,0,356,0.6953125,1
321,18,339,0.66210938,0.89380531
352,6,358,0.69921875,0.96648045
319,32,351,0.68554688,0.81766382
309,39,348,0.6796875,0.77586207
