n_hor,n_ver,n_tot,eta,S
280,40,320,0.625,0.75
292,41,333,0.65039062,0.75375375
289,27,316,0.6171875,0.82911392
277,27,304,0.59375,0.82236842
312,13,325,0.63476562,0.92
305,9,314,0.61328125,0.94267516
313,5,318,0.62109375,0.96855346
311,12,323,0.63085938,0.92569659
282,27,309,0.60351562,0.82524272
307,19,326,0.63671875,0.88343558
285,23,308,0.6015625,0.85064935
306,27,333,0.65039062,0.83783784
302,15,317,0.61914062,0.90536278
269,57,326,0.63671875,0.65030675
273,40,313,0.61132812,0.74440895
320,2,322,0.62890625,0.98757764
269,32,301,0.58789062,0.78737542
278,48,326,0.63671875,0.70552147
296,20,316,0.6171875,0.87341772
245,61,306,0.59765625,0.60130719
276,40,316,0.6171875,0.74683544
282,42,324,0.6328125,0.74074074
252,52,304,0.59375,0.65789474
295,33,328,0.640625,0.79878049
285,36,321,0.62695312,0.77570093
281,40,321,0.62695312,0.75077882
255,51,306,0.59765625,0.66666667
307,16,323,0.63085938,0.90092879
266,30,296,0.578125,0.7972973
278,40,318,0.62109375,0.74842767
244,60,304,0.59375,0.60526316
239,62,301,0.58789062,0.58803987
230,88,318,0.62109375,0.44654088
219,90,309,0.60351562,0.41747573
257,63,320,0.625,0.60625
239,60,299,0.58398438,0.59866221
232,72,304,0.59375,0.52631579
227,83,310,0.60546875,0.46451613
240,73,313,0.61132812,0.53354633
202,100,302,0.58984375,0.33774834
217,91,308,0.6015625,0.40909091
179,126,305,0.59570312,0.17377049
183,132,315,0.61523438,0.16190476
204,107,311,0.60742188,0.31189711
220,84,304,0.59375,0.44736842
209,104,313,0.61132812,0.33546326
159,144,303,0.59179688,0.04950495
170,146,316,0.6171875,0.075949367
102,203,305,0.59570312,-0.33114754
141,167,308,0.6015625,-0.084415584
173,132,305,0.59570312,0.13442623
196,105,301,0.58789062,0.30232558
281,33,314,0.61328125,0.78980892
315,11,326,0.63671875,0.93251534
323,12,335,0.65429688,0.92835821
292,20,312,0.609375,0.87179487
311,24,335,0.65429688,0.85671642
211,114,325,0.63476562,0.29846154
267,53,320,0.625,0.66875
268,43,311,0.60742188,0.72347267
290,34,324,0.6328125,0.79012346
306,17,323,0.63085938,0.89473684
289,23,312,0.609375,0.8525641
302,14,316,0.6171875,0.91139241
269,37,306,0.59765625,0.75816993
227,79,306,0.59765625,0.48366013
255,58,313,0.61132812,0.62939297
294,19,313,0.61132812,0.87859425
261,54,315,0.61523438,0.65714286
312,8,320,0.625,0.95
293,24,317,0.61914062,0.84858044
291,39,330,0.64453125,0.76363636
260,71,331,0.64648438,0.57099698
258,62,320,0.625,0.6125
266,58,324,0.6328125,0.64197531
284,30,314,0.61328125,0.8089172
295,26,321,0.62695312,0.83800623
315,8,323,0.63085938,0.9504644
293,15,308,0.6015625,0.9025974
318,5,323,0.63085938,0.96904025
316,5,321,0.62695312,0.96884735
319,5,324,0.6328125,0.9691358
286,47,333,0.65039062,0.71771772
294,24,318,0.62109375,0.8490566
305,6,311,0.60742188,0.96141479
295,29,324,0.6328125,0.82098765
283,24,307,0.59960938,0.84364821
295,16,311,0.60742188,0.89710611
283,28,311,0.60742188,0.81993569
266,62,328,0.640625,0.62195122
295,26,321,0.62695312,0.83800623
279,38,317,0.61914062,0.76025237
323,4,327,0.63867188,0.97553517
294,32,326,0.63671875,0.80368098
311,16,327,0.63867188,0.90214067
255,47,302,0.58984375,0.68874172
262,62,324,0.6328125,0.61728395
294,19,313,0.61132812,0.87859425
300,13,313,0.61132812,0.91693291
290,27,317,0.61914062,0.829653
259,50,309,0.60351562,0.6763754
209,90,299,0.58398438,0.39799331
245,73,318,0.62109375,0.5408805
220,86,306,0.59765625,0.4379085
276,28,304,0.59375,0.81578947
295,32,327,0.63867188,0.80428135
307,8,315,0.61523438,0.94920635
267,43,310,0.60546875,0.72258065
246,69,315,0.61523438,0.56190476
177,138,315,0.61523438,0.12380952
147,161,308,0.6015625,-0.045454545
201,103,304,0.59375,0.32236842
203,95,298,0.58203125,0.36241611
174,138,312,0.609375,0.11538462
146,172,318,0.62109375,-0.081761006
114,198,312,0.609375,-0.26923077
134,181,315,0.61523438,-0.14920635
81,219,300,0.5859375,-0.46
96,218,314,0.61328125,-0.38853503
44,265,309,0.60351562,-0.71521036
21,292,313,0.61132812,-0.8658147
50,265,315,0.61523438,-0.68253968
35,288,323,0.63085938,-0.78328173
24,289,313,0.61132812,-0.84664537
23,291,314,0.61328125,-0.85350318
54,248,302,0.58984375,-0.64238411
53,258,311,0.60742188,-0.65916399
39,271,310,0.60546875,-0.7483871
27,290,317,0.61914062,-0.829653
54,254,308,0.6015625,-0.64935065
107,213,320,0.625,-0.33125
82,232,314,0.61328125,-0.47770701
66,251,317,0.61914062,-0.58359621
98,232,330,0.64453125,-0.40606061
92,220,312,0.609375,-0.41025641
84,226,310,0.60546875,-0.45806452
73,246,319,0.62304688,-0.54231975
68,250,318,0.62109375,-0.57232704
140,178,318,0.62109375,-0.11949686
179,132,311,0.60742188,0.1511254
211,101,312,0.609375,0.3525641
168,155,323,0.63085938,0.040247678
149,164,313,0.61132812,-0.047923323
129,176,305,0.59570312,-0.15409836
42,276,318,0.62109375,-0.73584906
47,268,315,0.61523438,-0.7015873
24,289,313,0.61132812,-0.84664537
18,299,317,0.61914062,-0.88643533
50,273,323,0.63085938,-0.69040248
62,238,300,0.5859375,-0.58666667
54,262,316,0.6171875,-0.65822785
56,264,320,0.625,-0.65
43,263,306,0.59765625,-0.71895425
48,255,303,0.59179688,-0.68316832
27,290,317,0.61914062,-0.829653
25,286,311,0.60742188,-0.8392283
37,277,314,0.61328125,-0.76433121
28,280,308,0.6015625,-0.81818182
33,289,322,0.62890625,-0.79503106
0,322,322,0.62890625,-1
23,285,308,0.6015625,-0.85064935
20,310,330,0.64453125,-0.87878788
29,283,312,0.609375,-0.81410256
28,270,298,0.58203125,-0.81208054
52,246,298,0.58203125,-0.65100671
18,304,322,0.62890625,-0.88819876
21,288,309,0.60351562,-0.86407767
31,282,313,0.61132812,-0.80191693
15,305,320,0.625,-0.90625
45,273,318,0.62109375,-0.71698113
69,242,311,0.60742188,-0.5562701
86,229,315,0.61523438,-0.45396825
95,192,287,0.56054688,-0.33797909
108,198,306,0.59765625,-0.29411765
133,180,313,0.61132812,-0.15015974
213,117,330,0.64453125,0.29090909
230,83,313,0.61132812,0.46964856
238,71,309,0.60351562,0.54045307
236,74,310,0.60546875,0.52258065
297,37,334,0.65234375,0.77844311
259,55,314,0.61328125,0.64968153
231,68,299,0.58398438,0.5451505
234,74,308,0.6015625,0.51948052
238,88,326,0.63671875,0.4601227
228,80,308,0.6015625,0.48051948
225,79,304,0.59375,0.48026316
173,131,304,0.59375,0.13815789
191,131,322,0.62890625,0.1863354
131,198,329,0.64257812,-0.20364742
129,170,299,0.58398438,-0.13712375
175,128,303,0.59179688,0.15511551
213,90,303,0.59179688,0.40594059
218,100,318,0.62109375,0.37106918
227,87,314,0.61328125,0.44585987
220,89,309,0.60351562,0.42394822
210,95,305,0.59570312,0.37704918
226,86,312,0.609375,0.44871795
296,24,320,0.625,0.85
294,28,322,0.62890625,0.82608696
245,63,308,0.6015625,0.59090909
278,38,316,0.6171875,0.75949367
296,17,313,0.61132812,0.8913738
295,15,310,0.60546875,0.90322581
323,8,331,0.64648438,0.95166163
308,7,315,0.61523438,0.95555556
295,13,308,0.6015625,0.91558442
302,18,320,0.625,0.8875
293,26,319,0.62304688,0.8369906
298,17,315,0.61523438,0.89206349
275,51,326,0.63671875,0.68711656
292,27,319,0.62304688,0.830721
298,28,326,0.63671875,0.82822086
278,38,316,0.6171875,0.75949367
278,36,314,0.61328125,0.77070064
312,18,330,0.64453125,0.89090909
267,41,308,0.6015625,0.73376623
272,32,304,0.59375,0.78947368
281,36,317,0.61914062,0.77287066
284,22,306,0.59765625,0.85620915
290,22,312,0.609375,0.85897436
243,64,307,0.59960938,0.58306189
265,46,311,0.60742188,0.70418006
257,59,316,0.6171875,0.62658228
249,69,318,0.62109375,0.56603774
240,80,320,0.625,0.5
262,59,321,0.62695312,0.63239875
319,12,331,0.64648438,0.92749245
272,36,308,0.6015625,0.76623377
305,15,320,0.625,0.90625
279,31,310,0.60546875,0.8
207,108,315,0.61523438,0.31428571
268,38,306,0.59765625,0.75163399
291,20,311,0.60742188,0.87138264
310,0,310,0.60546875,1
289,29,318,0.62109375,0.81761006
256,58,314,0.61328125,0.63057325
213,103,316,0.6171875,0.34810127
219,89,308,0.6015625,0.42207792
231,84,315,0.61523438,0.46666667
231,86,317,0.61914062,0.45741325
237,69,306,0.59765625,0.54901961
246,66,312,0.609375,0.57692308
300,12,312,0.609375,0.92307692
329,4,333,0.65039062,0.97597598
240,65,305,0.59570312,0.57377049
215,98,313,0.61132812,0.37380192
235,73,308,0.6015625,0.52597403
205,117,322,0.62890625,0.27329193
194,118,312,0.609375,0.24358974
224,90,314,0.61328125,0.42675159
196,118,314,0.61328125,0.24840764
272,51,323,0.63085938,0.68421053
260,64,324,0.6328125,0.60493827
230,95,325,0.63476562,0.41538462
228,79,307,0.59960938,0.48534202
215,87,302,0.58984375,0.42384106
194,116,310,0.60546875,0.2516129
175,131,306,0.59765625,0.14379085
164,137,301,0.58789062,0.089700997
142,179,321,0.62695312,-0.1152648
145,178,323,0.63085938,-0.10216718
131,180,311,0.60742188,-0.15755627
163,140,303,0.59179688,0.075907591
119,192,311,0.60742188,-0.23472669
124,181,305,0.59570312,-0.18688525
117,187,304,0.59375,-0.23026316
60,265,325,0.63476562,-0.63076923
37,277,314,0.61328125,-0.76433121
23,296,319,0.62304688,-0.85579937
60,261,321,0.62695312,-0.62616822
45,267,312,0.609375,-0.71153846
30,278,308,0.6015625,-0.80519481
39,273,312,0.609375,-0.75
38,270,308,0.6015625,-0.75324675
95,226,321,0.62695312,-0.40809969
49,271,320,0.625,-0.69375
33,293,326,0.63671875,-0.79754601
46,256,302,0.58984375,-0.69536424
17,306,323,0.63085938,-0.89473684
16,301,317,0.61914062,-0.89905363
29,281,310,0.60546875,-0.81290323
30,274,304,0.59375,-0.80263158
19,292,311,0.60742188,-0.8778135
48,270,318,0.62109375,-0.69811321
66,239,305,0.59570312,-0.56721311
42,275,317,0.61914062,-0.73501577
53,267,320,0.625,-0.66875
72,241,313,0.61132812,-0.5399361
62,244,306,0.59765625,-0.59477124
17,291,308,0.6015625,-0.88961039
15,297,312,0.609375,-0.90384615
50,256,306,0.59765625,-0.67320261
59,243,302,0.58984375,-0.60927152
80,241,321,0.62695312,-0.50155763
56,251,307,0.59960938,-0.63517915
63,254,317,0.61914062,-0.60252366
46,267,313,0.61132812,-0.70607029
121,174,295,0.57617188,-0.17966102
99,210,309,0.60351562,-0.3592233
144,168,312,0.609375,-0.076923077
127,186,313,0.61132812,-0.1884984
158,151,309,0.60351562,0.022653722
169,139,308,0.6015625,0.097402597
189,127,316,0.6171875,0.19620253
307,20,327,0.63867188,0.87767584
276,36,312,0.609375,0.76923077
311,8,319,0.62304688,0.94984326
311,10,321,0.62695312,0.9376947
268,35,303,0.59179688,0.7689769
323,7,330,0.64453125,0.95757576
308,12,320,0.625,0.925
297,18,315,0.61523438,0.88571429
323,8,331,0.64648438,0.95166163
310,4,314,0.61328125,0.97452229
310,16,326,0.63671875,0.90184049
251,62,313,0.61132812,0.60383387
263,58,321,0.62695312,0.63862928
273,44,317,0.61914062,0.72239748
260,45,305,0.59570312,0.70491803
309,8,317,0.61914062,0.94952681
314,13,327,0.63867188,0.9204893
318,0,318,0.62109375,1
288,21,309,0.60351562,0.86407767
307,21,328,0.640625,0.87195122
295,19,314,0.61328125,0.87898089
301,24,325,0.63476562,0.85230769
273,33,306,0.59765625,0.78431373
279,42,321,0.62695312,0.73831776
290,28,318,0.62109375,0.82389937
266,44,310,0.60546875,0.71612903
286,21,307,0.59960938,0.86319218
278,36,314,0.61328125,0.77070064
310,7,317,0.61914062,0.95583596
301,10,311,0.60742188,0.93569132
267,39,306,0.59765625,0.74509804
264,49,313,0.61132812,0.68690096
283,35,318,0.62109375,0.77987421
257,61,318,0.62109375,0.6163522
250,68,318,0.62109375,0.57232704
270,43,313,0.61132812,0.72523962
293,29,322,0.62890625,0.81987578
300,16,316,0.6171875,0.89873418
272,32,304,0.59375,0.78947368
233,79,312,0.609375,0.49358974
204,109,313,0.61132812,0.30351438
245,62,307,0.59960938,0.59609121
200,122,322,0.62890625,0.24223602
120,187,307,0.59960938,-0.21824104
68,241,309,0.60351562,-0.55987055
41,262,303,0.59179688,-0.72937294
37,273,310,0.60546875,-0.76129032
29,279,308,0.6015625,-0.81168831
26,299,325,0.63476562,-0.84
14,303,317,0.61914062,-0.91167192
23,288,311,0.60742188,-0.85209003
21,306,327,0.63867188,-0.87155963
6,306,312,0.609375,-0.96153846
56,263,319,0.62304688,-0.64890282
28,290,318,0.62109375,-0.82389937
42,272,314,0.61328125,-0.73248408
15,304,319,0.62304688,-0.90595611
18,308,326,0.63671875,-0.88957055
22,302,324,0.6328125,-0.86419753
27,299,326,0.63671875,-0.83435583
25,287,312,0.609375,-0.83974359
0,322,322,0.62890625,-1
21,301,322,0.62890625,-0.86956522
43,266,309,0.60351562,-0.72168285
25,304,329,0.64257812,-0.84802432
23,299,322,0.62890625,-0.85714286
35,275,310,0.60546875,-0.77419355
88,236,324,0.6328125,-0.45679012
104,208,312,0.609375,-0.33333333
154,163,317,0.61914062,-0.028391167
89,225,314,0.61328125,-0.43312102
52,277,329,0.64257812,-0.68389058
50,262,312,0.609375,-0.67948718
48,267,315,0.61523438,-0.6952381
36,268,304,0.59375,-0.76315789
25,300,325,0.63476562,-0.84615385
9,301,310,0.60546875,-0.94193548
1,320,321,0.62695312,-0.99376947
6,308,314,0.61328125,-0.96178344
18,308,326,0.63671875,-0.88957055
39,269,308,0.6015625,-0.74675325
46,270,316,0.6171875,-0.70886076
29,280,309,0.60351562,-0.81229773
49,281,330,0.64453125,-0.7030303
54,265,319,0.62304688,-0.66144201
55,252,307,0.59960938,-0.64169381
53,256,309,0.60351562,-0.65695793
18,299,317,0.61914062,-0.88643533
20,297,317,0.61914062,-0.87381703
31,275,306,0.59765625,-0.79738562
27,295,322,0.62890625,-0.83229814
51,269,320,0.625,-0.68125
39,288,327,0.63867188,-0.76146789
44,285,329,0.64257812,-0.7325228
57,247,304,0.59375,-0.625
22,291,313,0.61132812,-0.85942492
99,213,312,0.609375,-0.36538462
74,235,309,0.60351562,-0.5210356
49,269,318,0.62109375,-0.6918239
71,238,309,0.60351562,-0.54045307
34,288,322,0.62890625,-0.78881988
34,272,306,0.59765625,-0.77777778
23,301,324,0.6328125,-0.85802469
48,280,328,0.640625,-0.70731707
62,247,309,0.60351562,-0.5987055
73,242,315,0.61523438,-0.53650794
22,285,307,0.59960938,-0.85667752
37,278,315,0.61523438,-0.76507937
15,309,324,0.6328125,-0.90740741
66,240,306,0.59765625,-0.56862745
23,284,307,0.59960938,-0.85016287
22,297,319,0.62304688,-0.86206897
32,282,314,0.61328125,-0.79617834
62,242,304,0.59375,-0.59210526
65,252,317,0.61914062,-0.58990536
28,294,322,0.62890625,-0.82608696
62,249,311,0.60742188,-0.60128617
49,254,303,0.59179688,-0.67656766
49,256,305,0.59570312,-0.67868852
28,295,323,0.63085938,-0.82662539
16,307,323,0.63085938,-0.90092879
24,286,310,0.60546875,-0.84516129
42,275,317,0.61914062,-0.73501577
93,205,298,0.58203125,-0.37583893
48,264,312,0.609375,-0.69230769
59,254,313,0.61132812,-0.62300319
117,193,310,0.60546875,-0.24516129
59,254,313,0.61132812,-0.62300319
32,281,313,0.61132812,-0.79552716
42,262,304,0.59375,-0.72368421
21,300,321,0.62695312,-0.86915888
31,288,319,0.62304688,-0.80564263
7,301,308,0.6015625,-0.95454545
50,256,306,0.59765625,-0.67320261
72,227,299,0.58398438,-0.51839465
83,225,308,0.6015625,-0.46103896
135,174,309,0.60351562,-0.12621359
217,92,309,0.60351562,0.40453074
265,58,323,0.63085938,0.64086687
245,54,299,0.58398438,0.63879599
268,42,310,0.60546875,0.72903226
220,86,306,0.59765625,0.4379085
198,107,305,0.59570312,0.29836066
264,58,322,0.62890625,0.63975155
310,18,328,0.640625,0.8902439
304,16,320,0.625,0.9
272,47,319,0.62304688,0.70532915
285,19,304,0.59375,0.875
283,31,314,0.61328125,0.80254777
275,53,328,0.640625,0.67682927
233,66,299,0.58398438,0.55852843
181,132,313,0.61132812,0.15654952
212,102,314,0.61328125,0.35031847
180,131,311,0.60742188,0.15755627
125,189,314,0.61328125,-0.20382166
210,105,315,0.61523438,0.33333333
168,141,309,0.60351562,0.087378641
227,93,320,0.625,0.41875
192,123,315,0.61523438,0.21904762
210,90,300,0.5859375,0.4
246,66,312,0.609375,0.57692308
255,56,311,0.60742188,0.63987138
229,85,314,0.61328125,0.45859873
239,64,303,0.59179688,0.57755776
279,31,310,0.60546875,0.8
282,41,323,0.63085938,0.74613003
290,30,320,0.625,0.8125
280,26,306,0.59765625,0.83006536
287,25,312,0.609375,0.83974359
262,45,307,0.59960938,0.70684039
255,60,315,0.61523438,0.61904762
250,66,316,0.6171875,0.58227848
239,59,298,0.58203125,0.60402685
288,28,316,0.6171875,0.82278481
252,41,293,0.57226562,0.72013652
264,39,303,0.59179688,0.74257426
291,24,315,0.61523438,0.84761905
270,47,317,0.61914062,0.70347003
297,16,313,0.61132812,0.89776358
318,10,328,0.640625,0.93902439
317,12,329,0.64257812,0.92705167
313,5,318,0.62109375,0.96855346
305,18,323,0.63085938,0.88854489
292,26,318,0.62109375,0.83647799
322,1,323,0.63085938,0.99380805
287,23,310,0.60546875,0.8516129
301,24,325,0.63476562,0.85230769
266,54,320,0.625,0.6625
260,42,302,0.58984375,0.7218543
216,78,294,0.57421875,0.46938776
222,89,311,0.60742188,0.42765273
200,106,306,0.59765625,0.30718954
162,142,304,0.59375,0.065789474
107,204,311,0.60742188,-0.31189711
65,243,308,0.6015625,-0.57792208
119,191,310,0.60546875,-0.23225806
91,231,322,0.62890625,-0.43478261
101,201,302,0.58984375,-0.33112583
33,291,324,0.6328125,-0.7962963
73,250,323,0.63085938,-0.54798762
95,205,300,0.5859375,-0.36666667
78,212,290,0.56640625,-0.46206897
45,270,315,0.61523438,-0.71428571
42,267,309,0.60351562,-0.72815534
48,262,310,0.60546875,-0.69032258
50,264,314,0.61328125,-0.68152866
30,289,319,0.62304688,-0.81191223
58,259,317,0.61914062,-0.6340694
85,233,318,0.62109375,-0.46540881
41,265,306,0.59765625,-0.73202614
29,287,316,0.6171875,-0.8164557
23,294,317,0.61914062,-0.85488959
0,320,320,0.625,-1
27,278,305,0.59570312,-0.82295082
14,316,330,0.64453125,-0.91515152
6,311,317,0.61914062,-0.96214511
27,294,321,0.62695312,-0.8317757
37,283,320,0.625,-0.76875
45,281,326,0.63671875,-0.72392638
27,301,328,0.640625,-0.83536585
10,303,313,0.61132812,-0.93610224
11,292,303,0.59179688,-0.92739274
19,303,322,0.62890625,-0.88198758
13,301,314,0.61328125,-0.91719745
13,306,319,0.62304688,-0.9184953
26,284,310,0.60546875,-0.83225806
16,295,311,0.60742188,-0.89710611
31,284,315,0.61523438,-0.8031746
20,306,326,0.63671875,-0.87730061
11,300,311,0.60742188,-0.92926045
26,289,315,0.61523438,-0.83492063
21,294,315,0.61523438,-0.86666667
38,268,306,0.59765625,-0.75163399
86,243,329,0.64257812,-0.47720365
147,149,296,0.578125,-0.0067567568
167,145,312,0.609375,0.070512821
155,159,314,0.61328125,-0.012738854
104,207,311,0.60742188,-0.33118971
81,223,304,0.59375,-0.46710526
152,165,317,0.61914062,-0.041009464
138,169,307,0.59960938,-0.1009772
217,103,320,0.625,0.35625
205,118,323,0.63085938,0.26934985
203,104,307,0.59960938,0.32247557
224,87,311,0.60742188,0.44051447
276,36,312,0.609375,0.76923077
242,61,303,0.59179688,0.59735974
275,40,315,0.61523438,0.74603175
277,26,303,0.59179688,0.82838284
311,16,327,0.63867188,0.90214067
319,5,324,0.6328125,0.9691358
302,19,321,0.62695312,0.88161994
313,3,316,0.6171875,0.98101266
281,29,310,0.60546875,0.81290323
267,38,305,0.59570312,0.75081967
274,38,312,0.609375,0.75641026
284,27,311,0.60742188,0.82636656
269,43,312,0.609375,0.72435897
297,16,313,0.61132812,0.89776358
310,10,320,0.625,0.9375
323,4,327,0.63867188,0.97553517
308,10,318,0.62109375,0.93710692
314,16,330,0.64453125,0.9030303
249,67,316,0.6171875,0.57594937
298,22,320,0.625,0.8625
288,29,317,0.61914062,0.8170347
302,15,317,0.61914062,0.90536278
271,34,305,0.59570312,0.77704918
304,13,317,0.61914062,0.91798107
263,39,302,0.58984375,0.74172185
283,38,321,0.62695312,0.76323988
302,26,328,0.640625,0.84146341
268,45,313,0.61132812,0.71246006
251,58,309,0.60351562,0.62459547
277,31,308,0.6015625,0.7987013
288,20,308,0.6015625,0.87012987
301,12,313,0.61132812,0.92332268
284,27,311,0.60742188,0.82636656
283,33,316,0.6171875,0.79113924
276,40,316,0.6171875,0.74683544
291,30,321,0.62695312,0.81308411
281,34,315,0.61523438,0.78412698
216,97,313,0.61132812,0.38019169
197,104,301,0.58789062,0.3089701
149,153,302,0.58984375,-0.013245033
248,72,320,0.625,0.55
286,35,321,0.62695312,0.78193146
265,43,308,0.6015625,0.72077922
288,25,313,0.61132812,0.84025559
275,38,313,0.61132812,0.7571885
313,18,331,0.64648438,0.89123867
319,5,324,0.6328125,0.9691358
310,11,321,0.62695312,0.93146417
301,18,319,0.62304688,0.88714734
294,19,313,0.61132812,0.87859425
268,48,316,0.6171875,0.69620253
273,30,303,0.59179688,0.8019802
334,3,337,0.65820312,0.98219585
233,67,300,0.5859375,0.55333333
275,28,303,0.59179688,0.81518152
288,23,311,0.60742188,0.85209003
292,21,313,0.61132812,0.8658147
288,29,317,0.61914062,0.8170347
272,26,298,0.58203125,0.82550336
323,4,327,0.63867188,0.97553517
300,17,317,0.61914062,0.89274448
295,16,311,0.60742188,0.89710611
279,23,302,0.58984375,0.84768212
284,31,315,0.61523438,0.8031746
273,50,323,0.63085938,0.69040248
247,66,313,0.61132812,0.57827476
311,13,324,0.6328125,0.91975309
319,14,333,0.65039062,0.91591592
263,53,316,0.6171875,0.66455696
244,59,303,0.59179688,0.61056106
287,25,312,0.609375,0.83974359
271,36,307,0.59960938,0.76547231
294,31,325,0.63476562,0.80923077
281,38,319,0.62304688,0.76175549
305,10,315,0.61523438,0.93650794
280,37,317,0.61914062,0.76656151
279,31,310,0.60546875,0.8
312,9,321,0.62695312,0.94392523
304,25,329,0.64257812,0.84802432
299,15,314,0.61328125,0.9044586
305,17,322,0.62890625,0.89440994
292,25,317,0.61914062,0.84227129
296,30,326,0.63671875,0.81595092
276,57,333,0.65039062,0.65765766
305,12,317,0.61914062,0.92429022
308,5,313,0.61132812,0.96805112
302,9,311,0.60742188,0.94212219
284,34,318,0.62109375,0.78616352
288,28,316,0.6171875,0.82278481
304,14,318,0.62109375,0.91194969
288,27,315,0.61523438,0.82857143
242,56,298,0.58203125,0.62416107
201,86,287,0.56054688,0.40069686
202,118,320,0.625,0.2625
176,133,309,0.60351562,0.13915858
139,170,309,0.60351562,-0.10032362
135,181,316,0.6171875,-0.14556962
111,201,312,0.609375,-0.28846154
40,281,321,0.62695312,-0.75077882
49,258,307,0.59960938,-0.68078176
63,242,305,0.59570312,-0.58688525
49,274,323,0.63085938,-0.69659443
41,274,315,0.61523438,-0.73968254
8,318,326,0.63671875,-0.95092025
41,275,316,0.6171875,-0.74050633
32,289,321,0.62695312,-0.80062305
49,267,316,0.6171875,-0.68987342
60,244,304,0.59375,-0.60526316
25,295,320,0.625,-0.84375
28,290,318,0.62109375,-0.82389937
39,269,308,0.6015625,-0.74675325
5,315,320,0.625,-0.96875
10,311,321,0.62695312,-0.9376947
2,330,332,0.6484375,-0.98795181
11,308,319,0.62304688,-0.93103448
6,313,319,0.62304688,-0.96238245
59,247,306,0.59765625,-0.61437908
28,291,319,0.62304688,-0.82445141
42,280,322,0.62890625,-0.73913043
89,224,313,0.61132812,-0.4313099
41,277,318,0.62109375,-0.74213836
82,239,321,0.62695312,-0.48909657
132,179,311,0.60742188,-0.1511254
135,182,317,0.61914062,-0.14826498
51,257,308,0.6015625,-0.66883117
40,272,312,0.609375,-0.74358974
55,256,311,0.60742188,-0.64630225
65,254,319,0.62304688,-0.59247649
55,244,299,0.58398438,-0.63210702
95,212,307,0.59960938,-0.38110749
109,196,305,0.59570312,-0.2852459
187,114,301,0.58789062,0.24252492
192,112,304,0.59375,0.26315789
248,64,312,0.609375,0.58974359
225,92,317,0.61914062,0.41955836
218,103,321,0.62695312,0.35825545
184,126,310,0.60546875,0.18709677
177,133,310,0.60546875,0.14193548
201,120,321,0.62695312,0.25233645
202,106,308,0.6015625,0.31168831
134,176,310,0.60546875,-0.13548387
126,191,317,0.61914062,-0.20504732
91,211,302,0.58984375,-0.39735099
118,202,320,0.625,-0.2625
143,159,302,0.58984375,-0.052980132
201,107,308,0.6015625,0.30519481
150,151,301,0.58789062,-0.0033222591
236,70,306,0.59765625,0.54248366
238,83,321,0.62695312,0.48286604
289,33,322,0.62890625,0.79503106
291,28,319,0.62304688,0.82445141
279,34,313,0.61132812,0.7827476
188,116,304,0.59375,0.23684211
168,149,317,0.61914062,0.059936909
174,138,312,0.609375,0.11538462
188,116,304,0.59375,0.23684211
202,120,322,0.62890625,0.25465839
152,174,326,0.63671875,-0.067484663
148,157,305,0.59570312,-0.029508197
95,206,301,0.58789062,-0.36877076
170,150,320,0.625,0.0625
147,170,317,0.61914062,-0.072555205
199,111,310,0.60546875,0.28387097
210,113,323,0.63085938,0.3003096
218,98,316,0.6171875,0.37974684
207,104,311,0.60742188,0.33118971
211,104,315,0.61523438,0.33968254
177,127,304,0.59375,0.16447368
194,128,322,0.62890625,0.20496894
223,86,309,0.60351562,0.4433657
249,63,312,0.609375,0.59615385
279,40,319,0.62304688,0.7492163
273,48,321,0.62695312,0.70093458
272,37,309,0.60351562,0.7605178
244,57,301,0.58789062,0.62126246
259,52,311,0.60742188,0.66559486
291,23,314,0.61328125,0.85350318
294,35,329,0.64257812,0.78723404
318,3,321,0.62695312,0.98130841
296,23,319,0.62304688,0.85579937
318,5,323,0.63085938,0.96904025
304,17,321,0.62695312,0.894081
288,20,308,0.6015625,0.87012987
295,7,302,0.58984375,0.95364238
317,9,326,0.63671875,0.94478528
318,6,324,0.6328125,0.96296296
308,16,324,0.6328125,0.90123457
264,39,303,0.59179688,0.74257426
315,10,325,0.63476562,0.93846154
251,63,314,0.61328125,0.59872611
289,37,326,0.63671875,0.77300613
272,53,325,0.63476562,0.67384615
220,81,301,0.58789062,0.46179402
235,78,313,0.61132812,0.50159744
182,119,301,0.58789062,0.20930233
139,179,318,0.62109375,-0.12578616
138,175,313,0.61132812,-0.11821086
141,176,317,0.61914062,-0.11041009
106,197,303,0.59179688,-0.30033003
109,190,299,0.58398438,-0.27090301
108,199,307,0.59960938,-0.29641694
98,214,312,0.609375,-0.37179487
77,232,309,0.60351562,-0.50161812
122,200,322,0.62890625,-0.24223602
110,191,301,0.58789062,-0.26910299
125,187,312,0.609375,-0.19871795
136,174,310,0.60546875,-0.12258065
109,195,304,0.59375,-0.28289474
151,160,311,0.60742188,-0.028938907
122,182,304,0.59375,-0.19736842
100,211,311,0.60742188,-0.35691318
64,240,304,0.59375,-0.57894737
43,268,311,0.60742188,-0.72347267
21,289,310,0.60546875,-0.86451613
16,292,308,0.6015625,-0.8961039
3,303,306,0.59765625,-0.98039216
27,292,319,0.62304688,-0.830721
25,291,316,0.6171875,-0.84177215
22,304,326,0.63671875,-0.86503067
18,306,324,0.6328125,-0.88888889
15,301,316,0.6171875,-0.90506329
37,279,316,0.6171875,-0.76582278
